ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
1043747-20140316,2305537,25297,2,"LEO A. BACHRACH JEWELERS, INC.",LEO A BACHRACH,55 E WASHINGTON ST  801,CHICAGO,IL,60602,42,9,42-9,1,1010,Limited Business License,,,1043747,RENEW,,01/15/2014,02/07/2014,N,03/16/2014,03/15/2016,02/07/2014,02/10/2014,AAC,05/21/2015,,41.883111687,-87.625850989,"(41.88311168664746, -87.62585098919836)"
46194-20050516,1581099,5189,1,CHICAGO TRUCK LEASING CO,CHICAGO TRUCK LEASING CO,23 N ABERDEEN ST,CHICAGO,IL,60607,25,7,25-7,12,1010,Limited Business License,,,46194,RENEW,,03/23/2005,05/24/2005,N,05/16/2005,05/15/2006,05/24/2005,05/25/2005,AAC,06/21/2005,,41.882373955,-87.65423166,"(41.882373955294746, -87.65423166042451)"
1353846-20040516,1484276,51156,29,FEDERAL EXPRESS CORPORATION,FEDERAL EXPRESS,225 N MICHIGAN AVE,CHICAGO,IL,60601,42,44,42-44,1,1010,Limited Business License,,,1353846,RENEW,,03/17/2004,05/24/2004,N,05/16/2004,05/15/2005,05/24/2004,06/03/2004,AAC,05/10/2005,,41.886377406,-87.62438167,"(41.88637740620821, -87.62438167043969)"
1167653-20101116,2057218,88943,2,"CHICAGO CARES, INC.",CHICAGO CARES INC.,300 W ADAMS ST,CHICAGO,IL,60606,42,12,42-12,1,1625,Raffles,,,1167653,RENEW,,09/15/2010,11/26/2010,N,11/16/2010,11/15/2011,11/26/2010,11/29/2010,AAC,10/20/2011,,41.879477859,-87.635311026,"(41.87947785944255, -87.63531102568936)"
1094311-20031116,1436431,207601,1,RINA & SEEMA CORPORATION,CHICA FOOD & GIFT SHOP,220 W WASHINGTON ST,CHICAGO,IL,60606,42,9,42-9,1,1010,Limited Business License,,,1094311,RENEW,,09/26/2003,10/24/2003,N,11/16/2003,11/15/2004,10/24/2003,10/27/2003,AAC,11/01/2004,,41.88331916,-87.634490851,"(41.88331915951902, -87.63449085086036)"
1819070-20110416,2080964,53775,3,"H&M DOGS, INC.",GOOD DOG,1352 W LAKE ST 1ST,CHICAGO,IL,60607,27,33,27-33,12,1062,Animal Care Facility,,,1819070,RENEW,,02/15/2011,04/14/2011,N,04/16/2011,04/15/2013,04/14/2011,04/15/2011,AAC,09/04/2012,,41.885553253,-87.660853348,"(41.88555325325324, -87.66085334783463)"
2141764-20140316,2305870,63049,2,THE HEARN COMPANY,THE HEARN COMPANY,55 W MONROE ST 39TH 3925,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,,,2141764,RENEW,,01/15/2014,03/05/2014,N,03/16/2014,03/15/2016,03/05/2014,07/21/2014,AAC,03/02/2016,,41.880598955,-87.629907391,"(41.880598955013355, -87.62990739051766)"
1908407-20110316,2078209,329933,7,GOLUB & COMPANY OF ILLINOIS LLC,GOLUB REALTY SERVICES LLC,225 W WASHINGTON ST 5 550,CHICAGO,IL,60606,42,9,42-9,1,1020,Residential Real Estate Developer,,,1908407,RENEW,,01/14/2011,02/03/2011,N,03/16/2011,03/15/2013,02/03/2011,02/04/2011,AAC,12/29/2012,,41.883099158,-87.634600363,"(41.88309915782265, -87.63460036317278)"
1243610-20020411,1243610,245797,1,LAURA MARTHA MCGOUGH,DESIGN CREATION,1530 S STATE ST,CHICAGO,IL,60605,3,54,3-54,1,1012,Home Occupation,,,1243610,ISSUE,04/08/2002,04/09/2002,04/09/2002,N,04/11/2002,11/15/2002,04/11/2002,04/12/2002,AAC,04/02/2003,,41.86101824,-87.6274171,"(41.861018239854175, -87.62741709999585)"
1766762-20140916,2345633,309697,1,"DESIGN STUDIO 303, INC.",DESIGN STUDIO 303,150 N MICHIGAN AVE  2800,CHICAGO,IL,60601,42,9,42-9,1,1010,Limited Business License,,,1766762,RENEW,,07/15/2014,09/12/2014,N,09/16/2014,09/15/2016,09/12/2014,09/15/2014,AAC,02/02/2015,,41.884530964,-87.624602045,"(41.88453096378336, -87.62460204460082)"
1069041-20031116,1419842,89136,3,WELLS FARGO HOME MORTGAGE_INC,WELLS FARGO HOME MORTGAGE,1556 S MICHIGAN AVE  100,CHICAGO,IL,60605,3,40,3-40,1,1010,Limited Business License,,,1069041,RENEW,,09/26/2003,11/17/2003,N,11/16/2003,08/15/2004,11/17/2003,11/18/2003,AAC,05/06/2004,,41.860315273,-87.624136817,"(41.86031527317732, -87.62413681661106)"
1696100-20061116,1764616,303314,1,CHUCKCHOO INC.,DUNKIN DONUTS,27 W LAKE ST,CHICAGO,IL,60601,42,9,42-9,1,1006,Retail Food Establishment,,,1696100,RENEW,,09/20/2006,01/30/2007,N,11/16/2006,11/15/2007,01/30/2007,02/20/2007,AAC,11/14/2007,1,41.885639263,-87.628976237,"(41.885639263164336, -87.62897623690175)"
1198049-20080416,1890656,222651,1,CLEMENTE ARAGON,ARAGON JEWELRY SHOP,5 S WABASH AVE 6 613,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,,,1198049,RENEW,,02/19/2008,04/02/2008,N,04/16/2008,04/15/2010,04/02/2008,04/03/2008,AAC,05/29/2008,,41.881921563,-87.62606306,"(41.88192156256051, -87.62606305984501)"
1546948-20071116,1861959,266459,7,"AFTER HOURS FORMALWEAR, INC.",AFTER HOURS FORMALWEAR # 723,542 W ROOSEVELT RD,CHICAGO,IL,60607,25,28,25-28,1,1010,Limited Business License,,,1546948,RENEW,,09/21/2007,11/23/2007,N,11/16/2007,09/15/2009,11/23/2007,11/26/2007,AAC,04/11/2008,,41.867349286,-87.640885052,"(41.867349286267604, -87.64088505219384)"
1546208-20100416,2019797,284503,1,NAKAMON DESIGN LLC,NAKAMOL,122 S MICHIGAN AVE  110,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,,,1546208,RENEW,,02/11/2010,02/19/2010,N,04/16/2010,04/15/2012,02/19/2010,02/22/2010,AAC,10/04/2010,,41.880263372,-87.62450498,"(41.88026337218459, -87.62450498038699)"
2470-20050516,1583369,24461,1,MARINO BAUDERA,CHICAGO CIRCLE BARER SHOP,750 S HALSTED ST 1ST,CHICAGO,IL,60607,11,25,11-25,12,1010,Limited Business License,,,2470,RENEW,,03/23/2005,06/09/2005,N,05/16/2005,05/15/2006,06/13/2005,06/14/2005,AAC,04/13/2006,,41.872004019,-87.647173229,"(41.872004018831724, -87.64717322942732)"
1963566-20100316,2016613,341653,1,LINCOLN ENERGY GROUP LLC,LINCOLN ENERGY GROUP LLC,17 N STATE ST 18 1890,CHICAGO,IL,60602,42,9,42-9,1,1010,Limited Business License,,,1963566,RENEW,,01/15/2010,01/28/2010,N,03/16/2010,03/15/2012,01/28/2010,01/29/2010,AAC,04/27/2011,1,41.882456647,-87.627700047,"(41.8824566469275, -87.62770004682694)"
1927319-20100916,2047527,336350,1,CHD NORTH AMERICA LLC,CHD NORTH AMERICA LLC,300 S RIVERSIDE PLZ 1 1225,CHICAGO,IL,60606,42,12,42-12,1,1010,Limited Business License,,,1927319,RENEW,,07/15/2010,08/11/2010,N,09/16/2010,09/15/2012,08/11/2010,08/12/2010,AAC,04/27/2011,,41.877975138,-87.638422171,"(41.87797513796852, -87.63842217104092)"
13270-20140316,2305869,63049,1,THE HEARN COMPANY,THE HEARN COMPANY,100 N LA SALLE ST 25TH 2500,CHICAGO,IL,60602,42,9,42-9,1,1010,Limited Business License,,,13270,RENEW,,01/15/2014,03/05/2014,N,03/16/2014,03/15/2016,03/05/2014,07/21/2014,AAC,03/02/2016,,41.883237175,-87.632555577,"(41.88323717511991, -87.63255557700788)"
1621867-20120516,2145138,295542,1,"ANTENAS ENTERPRISES, INC","ANTENAS ENTERPRISES, INC",1239 W MADISON ST 2,CHICAGO,IL,60607,25,17,25-17,12,1011,Home Repair,,,1621867,RENEW,,03/15/2012,05/14/2012,N,05/16/2012,05/15/2014,05/14/2012,05/15/2012,AAC,12/29/2012,,41.881479589,-87.658672705,"(41.881479589340714, -87.65867270500907)"
1799444-20080516,1896165,54235,3,MORAN GRAPHICS INC,ALPHAGRAPHICS,180 N STETSON AVE  890,CHICAGO,IL,60601,42,44,42-44,1,1010,Limited Business License,,,1799444,RENEW,,03/24/2008,04/24/2008,N,05/16/2008,05/15/2010,04/24/2008,04/25/2008,AAC,04/26/2010,,41.885367821,-87.622447201,"(41.885367821459624, -87.62244720125689)"
1740674-20080916,1919012,282198,3,"CLARITY PARTNERS, LLC","CLARITY PARTNERS, LLC",161 N CLARK ST  1750,CHICAGO,IL,60601,42,9,42-9,1,1010,Limited Business License,,,1740674,RENEW,,07/15/2008,07/28/2008,N,09/16/2008,09/15/2010,07/28/2008,07/29/2008,AAC,07/14/2009,,41.884779705,-87.630800667,"(41.884779704626446, -87.63080066748626)"
2084656-20110503,2084656,360355,1,"FUGA CENTRO, LLC",FUGA CENTRO,8 S MICHIGAN AVE 2ND 200,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,,,2084656,ISSUE,03/09/2011,05/03/2011,05/03/2011,N,05/03/2011,05/15/2013,05/03/2011,05/03/2011,AAC,12/29/2012,,41.881899523,-87.624507008,"(41.881899523318246, -87.62450700789667)"
1679974-20060328,1679974,270419,1,"61 MADISON, INC.",PIZANO,61 E MADISON ST,CHICAGO,IL,60603,42,9,42-9,1,1315,Mobile Food Dispenser,,,1679974,ISSUE,02/22/2006,02/24/2006,02/24/2006,N,03/28/2006,05/15/2006,03/27/2006,03/28/2006,AAC,01/30/2015,,41.881982186,-87.62564147,"(41.88198218624524, -87.6256414697163)"
2088464-20110404,2088464,360896,1,LAKESHORE EAST PARCEL A LLC,LAKESHORE EAST PARCEL A LLC,225 N COLUMBUS DR L1-3,CHICAGO,IL,60601,42,50,42-50,1,1020,Residential Real Estate Developer,,,2088464,ISSUE,03/28/2011,04/01/2011,04/01/2011,N,04/04/2011,04/15/2013,04/01/2011,04/04/2011,AAC,12/29/2012,,41.886373138,-87.62054303,"(41.88637313825587, -87.62054303016784)"
1903672-20120416,2139968,229918,3,"BUSINESS CONTRACT SOLUTIONS, INC.","BUSINESS CONTRACT SOLUTIONS, INC.",222 S RIVERSIDE PLZ 29TH 2900,CHICAGO,IL,60606,42,12,42-12,1,1010,Limited Business License,,,1903672,RENEW,,02/17/2012,04/24/2012,N,04/16/2012,04/15/2014,05/09/2012,05/10/2012,AAC,03/05/2014,,41.878581561,-87.638578668,"(41.87858156072147, -87.6385786681057)"
42178-20060516,1683869,6682,3,INTER-TRACK PARTNERS L.L.C.,STATE STREET OTB,177 N STATE ST,CHICAGO,IL,60601,42,9,42-9,1,1006,Retail Food Establishment,,,42178,RENEW,,03/27/2006,04/26/2006,N,05/16/2006,05/15/2007,04/26/2006,06/13/2006,AAC,04/26/2007,1,41.885277957,-87.627782875,"(41.88527795660976, -87.62778287517119)"
1245029-20020501,1245029,246466,1,A & S ROSEXPRESS INC.,"A & S ROSEXPRESS, INC.",804 W WASHINGTON BLVD,CHICAGO,IL,60607,27,1,27-1,12,1010,Limited Business License,,,1245029,ISSUE,04/24/2002,04/29/2002,04/29/2002,N,05/01/2002,08/15/2002,04/30/2002,05/01/2002,AAC,04/02/2003,,41.8832528,-87.647646014,"(41.883252799966726, -87.64764601387161)"
1695333-20061116,1750488,39319,1,"MID-STATE CAMERA SERVICE, INC.",MID STATE CAMERA SERVICE,407 S DEARBORN ST  300,CHICAGO,IL,60605,4,49,4-49,1,1061,Electronic Equipment Repair,,,1695333,RENEW,,09/20/2006,11/06/2006,N,11/16/2006,11/15/2007,11/15/2006,11/16/2006,AAC,07/02/2007,,41.876699512,-87.629110665,"(41.87669951154698, -87.62911066501952)"
57992-20080916,1918303,89154,2,"NEW CINGULAR WIRELESS PCS, LLC",AT & T MOBILITY-PCS,235 W MONROE ST 1,CHICAGO,IL,60606,42,49,42-49,1,1010,Limited Business License,,,57992,RENEW,,07/15/2008,09/02/2008,N,09/16/2008,09/15/2010,09/02/2008,09/03/2008,AAC,08/10/2010,,41.8805361,-87.634814993,"(41.880536100479205, -87.6348149926115)"
10932-20120316,2135489,51074,1,R L LEVINSON & J A BASOFIN,UNION TYSEN THEATRE TICKET SER,25 E WASHINGTON ST  915,CHICAGO,IL,60602,42,9,42-9,1,1133,Broker,,,10932,RENEW,,01/17/2012,01/30/2012,N,03/16/2012,03/15/2014,01/30/2012,01/31/2012,AAC,06/21/2012,1,41.883109079,-87.626976034,"(41.883109078966136, -87.62697603370881)"
1120756-20021116,1295319,210015,1,DAVE CANDY INC,DAVE CANDY INC,8 S MICHIGAN AVE  LBBY,CHICAGO,IL,60603,42,9,42-9,1,1006,Retail Food Establishment,,,1120756,RENEW,,09/24/2002,10/18/2002,N,11/16/2002,11/15/2003,12/04/2002,12/05/2002,AAC,05/08/2003,,41.881899523,-87.624507008,"(41.881899523318246, -87.62450700789667)"
1493956-20050816,1617411,275939,6,"INTEGRITY PHYSICAL THERAPY, INC.",INTEGRITY PT- N.STETSON,211 N STETSON AVE,CHICAGO,IL,60601,42,44,42-44,1,1010,Limited Business License,,,1493956,RENEW,,07/06/2005,08/23/2005,N,08/16/2005,08/15/2006,09/07/2005,09/08/2005,AAC,03/21/2006,,41.886027278,-87.622166271,"(41.886027277677655, -87.62216627091873)"
71340-20030216,1309894,21595,1,FISHPORT INC,FISHPORT INC,15 W JACKSON BLVD 1ST,CHICAGO,IL,60604,4,49,4-49,1,1006,Retail Food Establishment,,,71340,RENEW,,12/17/2002,01/06/2003,N,02/16/2003,02/15/2004,01/06/2003,01/07/2003,AAC,11/03/2003,1,41.878068247,-87.628252237,"(41.878068247034854, -87.62825223677616)"
1543596-20041020,1543596,283181,1,"NICE & CLEAN MAIDS SERVICE, INC","NICE & CLEAN MAIDS SERVICE, INC",901 W VAN BUREN ST,CHICAGO,IL,60607,25,6,25-6,12,1010,Limited Business License,,,1543596,ISSUE,10/18/2004,10/18/2004,10/18/2004,N,10/20/2004,05/15/2005,10/18/2004,10/19/2004,AAC,05/10/2005,,41.876526785,-87.649592782,"(41.87652678474203, -87.64959278234555)"
1908351-20100916,2047384,331802,1,"ACCERO, INC.","ACCERO, INC.",120 S RIVERSIDE PLZ 18TH 1800,CHICAGO,IL,60606,42,12,42-12,1,1010,Limited Business License,,,1908351,RENEW,,07/15/2010,09/10/2010,N,09/16/2010,09/15/2012,09/10/2010,09/13/2010,AAC,11/04/2010,,41.879923306,-87.638802539,"(41.8799233059124, -87.63880253891776)"
1619358-20051116,1644711,294500,1,"DL COMPREHENSIVE HEALTHCARE, INC.","DUFFY & LOWENTHAL COMPREHENSIVE HEALTH CARE CASE MANAGEMENT SERVICES, INC.",47 W POLK ST  100-173,CHICAGO,IL,60605,4,43,4-43,1,1010,Limited Business License,,,1619358,RENEW,,09/22/2005,11/01/2005,N,11/16/2005,11/15/2006,11/01/2005,11/02/2005,AAC,09/26/2006,,41.872166958,-87.629576797,"(41.87216695780119, -87.62957679729978)"
1766326-20090416,1955654,28998,5,"PARAGON, PARADIGM, PARADOX, INC.",CHICAGO COSTUME,1516 W ADAMS ST 1,CHICAGO,IL,60607,28,60,28-60,12,1010,Limited Business License,,,1766326,RENEW,,02/17/2009,03/02/2009,N,04/16/2009,04/15/2011,03/02/2009,03/03/2009,AAC,09/01/2010,,41.879032979,-87.665115138,"(41.879032979055026, -87.6651151376347)"
2036854-20120616,2151055,353687,1,HARSHADRAI B. SHAH,MH GIFT SHOP,71 S WACKER DR 1,CHICAGO,IL,60606,42,12,42-12,1,1010,Limited Business License,,,2036854,RENEW,,04/16/2012,05/26/2012,N,06/16/2012,06/15/2014,05/26/2012,05/29/2012,AAC,12/29/2012,,41.880717575,-87.636589107,"(41.880717575265145, -87.63658910737162)"
1069550-20051116,1624613,7098,5,LEVY TOWER LIMITED PARTNERSHIP,MRS LEVY'S DELI/ANTONNIO'S PIZ,233 S WACKER DR  2ND,CHICAGO,IL,60606,42,12,42-12,1,1006,Retail Food Establishment,,,1069550,RENEW,,09/22/2005,11/03/2005,N,11/16/2005,11/15/2006,11/03/2005,11/04/2005,AAC,02/23/2006,,41.878560154,-87.636523872,"(41.87856015362371, -87.63652387205532)"
1573132-20050324,1573132,286095,1,"BOECHERER & ASSOCIATES, LLC",BOECHERER & ASSOCIATES,1 N LA SALLE ST  2250,CHICAGO,IL,60602,42,9,42-9,1,1010,Limited Business License,,,1573132,ISSUE,12/27/2004,03/22/2005,03/23/2005,N,03/24/2005,05/15/2005,03/23/2005,03/24/2005,AAC,03/25/2005,,41.881990074,-87.632212876,"(41.88199007378305, -87.63221287591374)"
2065392-20101112,2065392,357940,1,LAWRENCE SILVA,ISILVAWARE,1528 S WABASH AVE 6TH 601,CHICAGO,IL,60605,3,54,3-54,1,1012,Home Occupation,,,2065392,ISSUE,11/10/2010,11/10/2010,11/10/2010,N,11/12/2010,11/15/2012,11/10/2010,11/12/2010,AAC,12/31/2012,,41.861109684,-87.625829335,"(41.86110968425692, -87.6258293347433)"
1616650-20061116,1762485,293238,1,CHICAGO CHAPTER OF THE APPRAISAL INSTITUTE,CHICAGO CHAPTER APPRAISAL INSTITUTE,303 E WACKER DR  200,CHICAGO,IL,60601,42,50,42-50,1,1010,Limited Business License,,,1616650,RENEW,,09/20/2006,10/26/2006,N,11/16/2006,11/15/2007,10/26/2006,10/27/2006,AAC,10/25/2007,,41.887705379,-87.620588144,"(41.88770537937826, -87.62058814392799)"
1447980-20060516,1691463,253428,2,RIVER WEST BRANDS LLC,RIVER WEST BRANDS LLC,20 N WACKER DR  2720,CHICAGO,IL,60606,42,9,42-9,1,1010,Limited Business License,,,1447980,RENEW,,03/27/2006,05/09/2006,N,05/16/2006,05/15/2007,05/09/2006,05/10/2006,AAC,05/09/2007,,41.882410906,-87.63717471,"(41.88241090648542, -87.63717471046387)"
76687-20020516,1234335,13784,18,"AUDIO VISUAL SERVICES GROUP, INC.",EXECUTIVE EXPRESS,15 E MONROE ST  PALME,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,,,76687,RENEW,,03/27/2002,04/23/2002,N,05/16/2002,05/15/2003,04/23/2002,09/24/2002,AAC,04/18/2003,1,41.880663732,-87.627161015,"(41.88066373173426, -87.62716101495865)"
1304242-20060816,1727255,63376,145,INTERPARK LLC,INTERPARK,10-30 S WACKER DR,CHICAGO,IL,60606,42,12,42-12,1,1002,Accessory Garage,,,1304242,RENEW,,06/21/2006,07/28/2006,N,08/16/2006,08/15/2007,07/28/2006,07/28/2006,AAC,07/28/2006,,41.881722457,-87.637163618,"(41.881722456809335, -87.63716361820067)"
1717416-20070516,1815714,303860,1,"ACCRUENT, INC.","ACCRUENT, INC.",33 N DEARBORN ST 23 2350,CHICAGO,IL,60602,42,9,42-9,1,1010,Limited Business License,,,1717416,RENEW,,03/23/2007,04/30/2007,N,05/16/2007,03/15/2008,04/30/2007,05/01/2007,AAC,03/13/2008,1,41.882806227,-87.629281496,"(41.88280622661767, -87.62928149568309)"
1943201-20100916,2047682,339240,1,PARC HURON LLC,PARC HURON LLC,1 N FRANKLIN ST 7TH 700,CHICAGO,IL,60606,42,9,42-9,1,1020,Residential Real Estate Developer,,,1943201,RENEW,,07/15/2010,10/08/2010,N,09/16/2010,09/15/2012,10/08/2010,10/12/2010,AAC,12/31/2012,,41.881967467,-87.635165443,"(41.881967467024346, -87.6351654428475)"
1681445-20070516,1815579,301971,1,LINUS BLANKENSHIP,UNIQUE BRAIDS,805 W RANDOLPH ST  203,CHICAGO,IL,60607,27,1,27-1,12,1010,Limited Business License,,,1681445,RENEW,,03/23/2007,05/16/2007,N,05/16/2007,05/15/2008,05/16/2007,05/17/2007,AAC,05/23/2007,,41.884293663,-87.647667248,"(41.884293662559124, -87.64766724755735)"
43980-20040516,1483723,35289,1,"CHAS.  ENGELHART COMPANY,  INC.","CHAS. ENGELHART COMPANY, INC.",8 S MICHIGAN AVE 18,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,,,43980,RENEW,,03/17/2004,05/20/2004,N,05/16/2004,05/15/2005,05/20/2004,05/21/2004,AAC,05/02/2005,,41.881899523,-87.624507008,"(41.881899523318246, -87.62450700789667)"
1479012-20050516,1590490,274010,10,BRINKER CORNER BAKERY I LLC,CORNER BAKERY #0160,360 N MICHIGAN AVE,CHICAGO,IL,60601,42,9,42-9,1,1006,Retail Food Establishment,,,1479012,RENEW,,03/23/2005,05/09/2005,N,05/16/2005,05/15/2006,05/09/2005,05/09/2005,AAC,04/21/2006,,41.888140152,-87.62469579,"(41.88814015241156, -87.6246957901013)"
1675149-20121116,2187267,280818,2,DICK BLICK RETAIL INC.,BLICK ART MATERIALS,36 S STATE ST,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,,,1675149,RENEW,,09/14/2012,09/28/2012,N,11/16/2012,11/15/2014,09/28/2012,10/01/2012,AAC,11/04/2014,1,41.881145481,-87.62788474,"(41.88114548114487, -87.62788473984246)"
82477-20040816,1415564,49661,1,BATESCAREY LLP,BATES & CAREY,333 W WACKER DR  900,CHICAGO,IL,60606,42,9,42-9,1,1010,Limited Business License,,,82477,RENEW,,06/30/2004,08/23/2004,N,08/16/2004,11/15/2004,08/23/2004,08/24/2004,AAC,09/09/2004,,41.886025413,-87.636297703,"(41.886025412541144, -87.63629770323044)"
1243627-20120916,2174221,230085,1,"Michigan Wacker Associates, LLC",CLUB QUARTERS,75 E WACKER DR,CHICAGO,IL,60601,42,9,42-9,1,1370,Hotel,,,1243627,RENEW,,07/16/2012,09/13/2012,N,09/16/2012,09/15/2014,09/13/2012,09/14/2012,AAC,12/29/2012,,41.887861892,-87.625413041,"(41.88786189172989, -87.62541304135654)"
1927660-20120416,2140832,336587,1,CARLOS VINICIO TIXI,V.TIXI DESIGN,5 S WABASH AVE 3RD 321,CHICAGO,IL,60603,42,9,42-9,1,1009,Manufacturing Establishments,,,1927660,RENEW,,02/17/2012,04/09/2012,N,04/16/2012,04/15/2014,04/09/2012,04/09/2012,AAC,09/21/2012,,41.881921563,-87.62606306,"(41.88192156256051, -87.62606305984501)"
68811-20011116,1186712,60107,1,"AMERICAN CAPITAL, LTD.","AMERICAN CPTL' STRATEGIES, LTD",311 S WACKER DR 45TH,CHICAGO,IL,60606,42,12,42-12,1,1010,Limited Business License,,,68811,RENEW,,10/03/2001,01/10/2002,N,11/16/2001,11/15/2002,01/10/2002,01/11/2002,AAC,04/02/2003,,41.877791648,-87.636524344,"(41.877791648104406, -87.63652434443534)"
1841398-20070727,1841398,39319,2,"MID-STATE CAMERA SERVICE, INC.",MID-STATE CAMERA SERVICE,220 S STATE ST 3RD 322,CHICAGO,IL,60604,42,9,42-9,1,1061,Electronic Equipment Repair,,,1841398,C_LOC,07/02/2007,07/02/2007,07/02/2007,N,07/27/2007,10/15/2008,07/27/2007,07/27/2007,AAC,07/14/2008,1,41.878972044,-87.627845914,"(41.87897204429376, -87.62784591423893)"
18532-20120516,2142839,147,43,WALGREEN CO.,WALGREENS #2432,200 W ADAMS ST,CHICAGO,IL,60606,42,49,42-49,1,1010,Limited Business License,,,18532,RENEW,,03/15/2012,04/26/2012,N,05/16/2012,05/15/2014,04/26/2012,05/23/2012,AAC,12/29/2012,,41.879495472,-87.633829661,"(41.879495472483235, -87.63382966060512)"
1769597-20121016,2182014,311444,1,JUNG-SHIN LINIGER,YOUNGS CLEANERS,767 S STATE ST 1,CHICAGO,IL,60605,4,58,4-58,1,1010,Limited Business License,,,1769597,RENEW,,08/15/2012,10/02/2012,N,10/16/2012,10/15/2014,10/02/2012,10/03/2012,AAC,10/21/2013,,41.871950357,-87.627383083,"(41.87195035701484, -87.62738308303831)"
1648671-20061116,1763450,298020,1,"BLM-CHICAGO, LLC",Hard Rock Hotel,230 N MICHIGAN AVE,CHICAGO,IL,60601,42,9,42-9,1,1050,Public Place of Amusement,,,1648671,RENEW,,09/20/2006,11/10/2006,N,11/16/2006,11/15/2007,11/10/2006,11/14/2006,AAC,10/19/2012,,41.886517289,-87.624677686,"(41.886517288719745, -87.62467768642945)"
1938137-20081031,1938137,338307,1,BRANDY VAN NGUYEN,NAIL PERFECTION,203 N LA SALLE ST 1ST G-15,CHICAGO,IL,60601,42,9,42-9,1,1010,Limited Business License,,,1938137,ISSUE,10/30/2008,10/30/2008,10/30/2008,N,10/31/2008,09/15/2010,10/30/2008,10/31/2008,AAC,01/06/2009,,41.885822048,-87.632303735,"(41.885822047853026, -87.63230373508567)"
1302818-20100916,2045468,255548,1,Modhesh Enterprise Incorporated,One Stop Mart,207 W JACKSON BLVD,CHICAGO,IL,60606,42,49,42-49,1,1006,Retail Food Establishment,,,1302818,RENEW,,07/15/2010,07/29/2010,N,09/16/2010,09/15/2012,07/29/2010,07/30/2010,AAC,09/13/2012,,41.878006593,-87.63396691,"(41.87800659305067, -87.63396690974706)"
65642-20080316,1886231,64915,1,SUSAN TRAURIG/JOHN TRAURIG,"SAD, GOLDSTONE & ASSOCIATES",55 E WASHINGTON ST  749,CHICAGO,IL,60602,42,9,42-9,1,1010,Limited Business License,,,65642,RENEW,,01/22/2008,03/19/2008,N,03/16/2008,03/15/2010,03/19/2008,03/20/2008,AAC,01/20/2009,,41.883111687,-87.625850989,"(41.88311168664746, -87.62585098919836)"
1997919-20090925,1997919,256175,14,SUK HYUN KIM,ROOSEVELT COLLECTION,1127 S DELANO EAST CT 1ST,CHICAGO,IL,60605,2,,2-,1,1010,Limited Business License,,,1997919,ISSUE,09/21/2009,09/25/2009,09/25/2009,N,09/25/2009,02/15/2011,09/25/2009,09/25/2009,AAC,02/08/2011,,,,
27312-20070516,1806590,11284,1,SHENKS RESTAURANT & TAVERN INC,LUIS' PLACE,232 N PEORIA ST,CHICAGO,IL,60607,27,1,27-1,12,1475,Consumption on Premises - Incidental Activity,,,27312,RENEW,,03/23/2007,05/29/2007,N,05/16/2007,05/15/2008,05/29/2007,06/05/2007,REV,06/25/2007,,41.886708399,-87.649986604,"(41.88670839901334, -87.64998660381525)"
1679929-20080916,1918859,269637,3,"MAGELLAN DEVELOPMENT GROUP, LLC",MAGELLAN DEVELOPMENT GROUP LLC,303 E WACKER DR,CHICAGO,IL,60601,42,50,42-50,1,1010,Limited Business License,,,1679929,RENEW,,07/15/2008,09/10/2008,N,09/16/2008,09/15/2010,09/10/2008,09/11/2008,AAC,09/14/2010,,41.887705379,-87.620588144,"(41.88770537937826, -87.62058814392799)"
1646743-20051128,1646743,35107,5,"THE MEN'S WEARHOUSE, INC",THE MEN'S WAREHOUSE,111 S STATE ST 1ST,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,,,1646743,C_LOC,10/20/2005,11/25/2005,11/25/2005,N,11/28/2005,05/15/2006,11/25/2005,11/28/2005,AAC,04/24/2006,1,41.880420167,-87.627584341,"(41.880420166799404, -87.62758434066401)"
