restaurantID,name,location,reviewCount,rating,categories,address,Hours,GoodforKids,AcceptsCreditCards,Parking,Attire,GoodforGroups,PriceRange,TakesReservations,Delivery,Takeout,WaiterService,OutdoorSeating,WiFi,GoodFor,Alcohol,NoiseLevel,Ambience,HasTV,Caters,WheelchairAccessible,webSite,phoneNumber,filReviewCount
VzfiiFdGgeBWyzCDkikf7w,"Cathedral Counseling Center","Cathedral Counseling Center - The Loop - Chicago, IL",6,4,"Health and Medical, Counseling & Mental Health, METADATA","50 E Washington St Ste 301 (between Clark St & Dearborn St) Chicago, IL 60602 Neighborhood: The Loop","Mon-Thu 8 am - 9 pm Fri 8 am - 2 pm Sat 9 am - 2 pm",,,,,,,,,,,,,,,,,,,,http://www.cathedralcounseling.org,"(312) 252-9500",0
VZlP2yVgnpMenROfGUTweA,"Lakefront Childrens Academy","Lakefront Childrens Academy - The Loop - Chicago, IL",1,5,"Local Services, Child Care & Day Care, Education, Preschools, Elementary Schools, METADATA","400 E Randolph Street Ste. 6B (at Field Blvd) Chicago, IL 60601 Neighborhood: The Loop","Mon-Fri 7 am - 6 pm",,,,,,,,,,,,,,,,,,,,http://www.lakefrontchildrensacadeâ€¦,"(312) 819-1760",11
Vzs9WS3dV3liKH7u6vJ0Mg,"Toni Patisserie & Cafe","Toni Patisserie & Cafe - The Loop - Chicago, IL",103,4,"Food, Bakeries, Restaurants, Cafes, METADATA","65 E Washington St (between Wabash Ave & Dearborn St) Chicago, IL 60602 Neighborhood: The Loop","Mon-Sat 8 am - 8 pm Sun 8 am - 5 pm",Yes,Yes,Street,Casual,Yes,$$,No,Yes,Yes,No,Yes,No,Dessert,No,Average,Casual,No,Yes,Yes,http://www.tonipatisserie.com/,"(312) 726-2020",8
vzXD9UzRwUQMF3XvD0gVfw,"Standard Parking","Standard Parking - The Loop - Chicago, IL",2,1,"Automotive, Parking, METADATA","200 W Randolph Street Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.standardparking.com,"(312) 263-0219",1
V_j3QJPww2NpuxX7-lqQ7A,"Adler School of Professional Psychology","Adler School of Professional Psychology - The Loop - Chicago, IL",3,2,"Education, Colleges & Universities, METADATA","17 N Dearborn (between Madison St & Calhoun Pl) Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.adler.edu,"(312) 662-4000",2
V_TBMUgNGoiizhECJoJtBw,"Cvs Pharmacy","Cvs Pharmacy - South Loop - Chicago, IL",11,4,"Shopping, Drugstores, METADATA","520 S State St Chicago, IL 60605 Neighborhood: South Loop",,,Yes,,,,$$,,,,,,,,,,,,,Yes,http://www.cvs.com,"(312) 697-0021",1
w0mb3yjlTIQww7A2TWnnrA,"Sixty Five Chinese Restaurant","Sixty Five Chinese Restaurant - CLOSED - The Loop - Chicago, IL",36,3,"Restaurants, Chinese, Seafood, METADATA","336 N Michigan Ave (between Wacker Pl & Macchesneyer Dr) Chicago, IL 60601 Neighborhood: The Loop",,Yes,Yes,Street,Casual,No,$,No,No,Yes,No,No,,Lunch,No,Quiet,,,,Yes,,"(312) 372-0306",5
W1IM2Axgkdw1CgPDC_523g,OfficeTeam,"OfficeTeam - The Loop - Chicago, IL",5,3,"Professional Services, Employment Agencies, METADATA","205 N. Michigan Ave Suite 3301 (between Wacker Pl & Lake St) Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://httpp://www.officeteam.com,"(312) 616-8258",4
W3IK_B3Ytlco5H1gIPJOjg,"Chickadilly's Charhouse","Chickadilly's Charhouse - The Loop - Chicago, IL",3,4,"Restaurants, METADATA","176 N Franklin St (between Adams St & Couch Pl) Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 759-2442",1
W4avSLJSj6pvsFxNxtGtqw,"Currents on the River","Currents on the River - CLOSED - The Loop - Chicago, IL",41,4,"Restaurants, American (New), METADATA","200 S Wacker Dr (between Post Pl & Adams St) Chicago, IL 60606 Neighborhood: The Loop",,Yes,Yes,,Casual,Yes,$$,Yes,No,Yes,Yes,No,No,Lunch,"Full Bar",Average,Casual,Yes,Yes,No,http://www.currentsontheriver.com/,"(312) 846-6692",9
W4l4Cb6Y_HNRy6XEAbQ3Pg,"Landmark Education","Landmark Education - South Loop - Chicago, IL",24,4,"Professional Services, Life Coach, Career Counseling, METADATA","850 S Wabash Ave (between 9th St & 8th St) Chicago, IL 60605 Neighborhood: South Loop","Mon-Fri 10 am - 9 pm Sat 10 am - 6 pm",,,,,,,,,,,,,,,,,,,,http://www.landmarkeducation.com,"(312) 440-3440",12
w4Zhs07XsnguR_qiAbIIlg,"Michigan Avenue Internists","Michigan Avenue Internists - The Loop - Chicago, IL",21,4,"Health and Medical, Doctors, Internal Medicine, Allergists, METADATA","200 S Michigan Ave Ste 805 (between Adams St & Jackson Blvd) Chicago, IL 60604 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://michiganavenueinternists.coâ€¦,"(312) 922-3815",1
w739wCs5iPyZiTcddybAKA,"Craig W Millard, DDS","Craig W Millard, DDS - The Loop - Chicago, IL",5,3,"Health and Medical, Dentists, General Dentistry, METADATA","30 N Michigan Ave Ste 920 Chicago, IL 60602 Neighborhood: The Loop","Mon-Thu 8 am - 5 pm",,,,,,,,,,,,,,,,,,,,http://www.doctormillard.com,"(312) 726-5830",1
W7ClJMinnw540e8CCpfBOw,"Rock Records","Rock Records - CLOSED - The Loop - Chicago, IL",16,3,"Shopping, Books, Mags, Music and Video, Videos and Video Game Rental, Music & DVDs, METADATA","175 W Washington St (between La Salle St & Wells St) Chicago, IL 60602 Neighborhood: The Loop",,,Yes,,,,$$$,,,,,,,,,,,,,Yes,,"(312) 346-3489",1
Wa60sCrH0Pq3-yBiSZUghQ,"DSW Designer Shoe Warehouse","DSW Designer Shoe Warehouse - The Loop - Chicago, IL",4,3,"Shopping, Fashion, Shoe Stores, METADATA","Sullivan Center 35 South State Street Chicago, IL 60603 Neighborhood: The Loop","Mon-Sat 9 am - 9 pm Sun 10 am - 6 pm",,Yes,,,,$$,,,,,,,,,,,,,,http://www.dsw.com/,"(312) 629-5386",2
wanar2c7ekrOv1_iVPISrQ,"Cafe 100","Cafe 100 - The Loop - Chicago, IL",7,4,"Restaurants, American (Traditional), Burgers, METADATA","100 N. Riverside Plaza inside the Boeing Building Chicago, IL 60606",,No,Yes,,Casual,Yes,$,No,No,Yes,No,Yes,,,No,,,,,Yes,,"(312) 544-2000",0
WAOL7-XVr0JR6DPYZTjMwA,"Ladies & Gentlemen Salon and Spa","Ladies & Gentlemen Salon and Spa - The Loop - Chicago, IL",58,4,"Beauty and Spas, Hair Salons, Day Spas, METADATA","108 N State St Block 37 (between Court Pl & Washington St) Chicago, IL 60602 Neighborhood: The Loop","Mon-Sat 10 am - 8 pm Sun 11 am - 6 pm",Yes,Yes,Garage,,,$$,,,,,,,,,,,,,Yes,http://www.ladiesgentlemen.com,"(877) 694-9192",67
Wb6WIQIy1NcdVF8RBbUpTg,"International Academy of Design and Technology","International Academy of Design and Technology - The Loop - Chicago, IL",7,2,"Education, Colleges & Universities, Specialty Schools, METADATA","1 N State St Ste 500 (between Madison St & Calhoun Pl) Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.iadt.edu/Chicago,"(312) 386-7681",14
wBAHQCdvi2nhNEQEJQhefw,"Lake CTA Red Line","Lake CTA Red Line - The Loop - Chicago, IL",4,4,"Public Services & Government, METADATA","188 N State St (between Benton Pl & Lake St) Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.transitchicago.com,,0
wbOL77wMgSKV1yOkQuxw2Q,"Buddy Guy's Legends","Buddy Guy's Legends - South Loop - Chicago, IL",161,4,"Arts & Entertainment, Jazz & Blues, Nightlife, Music Venues, Restaurants, Sandwiches, METADATA","700 S Wabash Ave (between Balbo Ave & 8th St) Chicago, IL 60605 Neighborhood: South Loop","Mon-Tue 5 pm - 2 am Wed-Fri 11 am - 2 am Sat 12 pm - 3 am Sun 12 pm - 2 am",No,Yes,Street,Casual,Yes,$$,No,No,Yes,Yes,No,No,,"Full Bar","Very Loud",Casual,Yes,Yes,Yes,http://www.buddyguys.com,"(312) 427-1190",19
wBZO2x9VGwNBob6nTSmIjg,"Kevin L Dixler","Kevin L Dixler - Printer's Row - Chicago, IL",3,3,"Professional Services, Lawyers, Immigration Law, METADATA","542 S Dearborn St Ste 590 (between Harrison St & Congress Pky) Chicago, IL 60605 Neighborhoods: Printer's Row, South Loop","Mon-Fri 9 am - 6 pm",,,,,,,,,,,,,,,,,,,,http://www.dixler.com/,"(312) 588-0500",3
wc--t61Hm6lab87duf6R8g,"Kforce Professional Staffing","Kforce Professional Staffing - The Loop - Chicago, IL",1,3,"Professional Services, Employment Agencies, METADATA","10 S Wacker Dr Suite 1825 (between Arcade Pl & Dearborn St) Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.kforce.com,"(312) 917-2275",1
wCbe8W-NyDGOtz74Olj20g,"Law Office of Gene Hook Jr.","Law Office of Gene Hook Jr. - The Loop - Chicago, IL",1,5,"Professional Services, Lawyers, Divorce and Family Law, General Litigation, METADATA","33 N LaSalle St Ste 2020 Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.avvo.com/attorneys/6060â€¦,"(773) 606-1856",0
WcP5JWvICvZ62Zqcn2Jt-g,Sbarro,"Sbarro - CLOSED - The Loop - Chicago, IL",6,3,"Restaurants, Pizza, METADATA","233 N Michigan Ave (between Wacker Pl & Lake St) Chicago, IL 60601 Neighborhood: The Loop",,Yes,Yes,,Casual,,$,,No,Yes,No,No,,,No,Average,,,,,,"(312) 856-9508",1
wCudiJygDLWQ5vIa_h4NAw,"LaSalle Station","LaSalle Station - The Loop - Chicago, IL",5,4,"Hotels & Travel, Transportation, Public Transportation, METADATA","414 S LaSalle Chicago, IL 60605 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://metrarail.com/Sched/ri/chicâ€¦,"(312) 322-6509",0
WD7m92tWg9SK6hNlRlzu1g,Chase,"Chase - South Loop - Chicago, IL",4,4,"Financial Services, Banks & Credit Unions, METADATA","850 S Wabash (between 9th St & 8th St) Chicago, IL 60605 Neighborhood: South Loop",,,,,,,,,,,,,,,,,,,,,http://chase.com,"(312) 922-3930",0
WE4aoSbxZwEBwIs-OU162Q,"Federal Reserve Bank of Chicago","Federal Reserve Bank of Chicago - The Loop - Chicago, IL",15,5,"Financial Services, Banks & Credit Unions, Arts & Entertainment, Museums, METADATA","230 S La Salle St (between Quincy St & Jackson Blvd) Chicago, IL 60604 Neighborhood: The Loop","Mon-Fri 8:30 am - 5 pm",Yes,,,,,,,,,,,,,,,,,,,http://www.chicagofed.org/webpagesâ€¦,"(312) 322-2400",2
wEAkoRMLpxYZEbmvvoxrpw,"Celtic Fest Chicago","Celtic Fest Chicago - The Loop - Chicago, IL",6,4,"Arts & Entertainment, METADATA","Grant Park 300 S Columbus Dr Chicago, IL 60604",,Yes,,,,,,,,,,,,,,,,,,,http://www.celticfestchicago.us,"(312) 744-3370",1
wehHaAAnkl1G51jRnkNEVg,"Oasis Cafe","Oasis Cafe - The Loop - Chicago, IL",200,4,"Restaurants, Mediterranean, METADATA","21 N Wabash Ave Chicago, IL 60602 Neighborhood: The Loop","Mon-Wed 9 am - 5:30 pm Thu-Sat 10 am - 6:30 pm",Yes,Yes,Street,Casual,No,$,No,No,Yes,No,No,No,Lunch,No,Average,Casual,No,Yes,Yes,http://www.oasiscafeone.com,"(312) 443-9534",13
wEJLvvg9s_nQwv86hm3sVQ,"Seven Bar & Restaurant","Seven Bar & Restaurant - The Loop - Chicago, IL",15,4,"Restaurants, American (Traditional), METADATA","400 E Randolph St 7th Fl (at Field Blvd) Chicago, IL 60601 Neighborhood: The Loop","Mon-Thu 11:30 am - 11 pm Fri 11:30 am - 3 am Sat 8:30 am - 3 am Sun 8:30 am - 10 pm",No,Yes,,Casual,,,No,Yes,Yes,,No,,,"Full Bar",Average,,Yes,,Yes,http://sevenrestaurant.org,"(312) 856-9526",4
wfKFdeMBIphkvYFELcw5OA,Chase,"Chase - The Loop - Chicago, IL",5,3,"Financial Services, Banks & Credit Unions, METADATA","200 W Jackson (between Wells St & Franklin St) Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://chase.com,"(312) 922-2818",2
WfvODsf3KFDAkIbz0nWE-w,"Buckingham Fountain","Buckingham Fountain - The Loop - Chicago, IL",132,5,"Active Life, Parks, Public Services & Government, Landmarks & Historical Buildings, METADATA","Grant Park S Columbus Dr & E Congress Pkwy Chicago, IL 60605 Neighborhood: The Loop","Mon-Sun 8 am - 11 pm",Yes,,,,,,,,,,,,,,,,,,,,"(773) 742-7529",14
wgojB3OEaA9uoxi1oMX9VA,"Pazzo's Cucina Italiana","Pazzo's Cucina Italiana - The Loop - Chicago, IL",17,3,"Restaurants, Mediterranean, Italian, METADATA","23 E Jackson Blvd (between State St & Wabash Ave) Chicago, IL 60604 Neighborhood: The Loop",,Yes,Yes,,Casual,Yes,$$,Yes,Yes,Yes,Yes,No,No,"Lunch, Dinner","Full Bar",Average,Casual,Yes,,,http://www.ilovepazzos.com,"(312) 386-9400",22
whjphU0MQGZKq3iiK8q3nA,"Rosebud Express","Rosebud Express - The Loop - Chicago, IL",12,5,"Restaurants, Italian, METADATA","70 W Madsion St Chicago, IL 60602 Neighborhood: The Loop",,Yes,Yes,,Casual,Yes,,No,No,Yes,Yes,,,,No,,,,,,http://rosebudrestaurants.com/restâ€¦,"(312) 332-9500",2
wHwa6_m7oQxRLR3LgEeoRQ,"Interchange Medical Wellness Center","Interchange Medical Wellness Center - South Loop - Chicago, IL",48,4,"Active Life, Fitness & Instruction, Pilates, Health and Medical, Chiropractors, Beauty and Spas, Massage, METADATA","1147 S Wabash Ave Ste 250 (between 11th St & Roosevelt Rd) Chicago, IL 60605 Neighborhood: South Loop","Mon-Fri 6 am - 8 pm Sat 8 am - 3 pm Sun 8 am - 1 pm",No,Yes,Street,,,$$,,,,,,,,,,,,,,http://interchangemwc.com/,"(312) 235-0900",12
Wi33nyqtA0WlMhQPcM_0ag,"KONE Elevator Chicago","KONE Elevator Chicago - The Loop - Chicago, IL",1,3,"Professional Services, METADATA","311 S Wacker Dr (between Jackson Blvd & Franklin St) Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 427-4990",0
wirALlXHxcpcy0aKBjYnKg,"Urban Market","Urban Market - The Loop - Chicago, IL",18,3,"Restaurants, American (New), Mexican, Cajun/Creole, METADATA","10 S Dearborn St Chicago, IL 60603 Neighborhood: The Loop","Mon-Fri 7 am - 2 pm",Yes,Yes,,Casual,Yes,$,No,No,Yes,No,Yes,No,Lunch,No,Average,,No,No,Yes,http://eurestdining.compass-usa.coâ€¦,"(312) 732-6505",6
Wjgjzxu2rZnGyBsVgxxQtw,"Soldier Field","Soldier Field - Near Southside - Chicago, IL",129,4,"Arts & Entertainment, Stadiums & Arenas, METADATA","1410 S Museum Campus Dr Gate 14 Chicago, IL 60605 Neighborhood: Near Southside",,Yes,,,,,,,,,,,,,,,,,,,http://www.soldierfield.net,"(312) 235-7000",9
WK6zxoml1MbePUJ-chT5Yw,"Stop Everday","Stop Everday - The Loop - Chicago, IL",2,4,"Food, Convenience Stores, METADATA","66 E Jackson Blvd Chicago, IL 60604 Neighborhood: The Loop",,,Yes,,,,,,,,,,,,,,,,,,,"(312) 663-3839",0
wKRH7SU9DJIl6UHyJaf-zQ,"Directions Training Center","Directions Training Center - The Loop - Chicago, IL",1,2,"Education, Elementary Schools, Middle Schools & High Schools, METADATA","208 S La Salle St Ste 1655 Chicago, IL 60604 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 553-1217",1
WmlFqGWjhD5un-2fftCSzA,"Legal Helpers - Bankruptcy Chicago","Legal Helpers - Bankruptcy Chicago - The Loop - Chicago, IL",1,2,"Professional Services, Lawyers, Bankruptcy Law, METADATA","233 S Wacker Drive, Suite 5150 (between Adams St & Wells St) Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.legalhelpers.com,"(877) 216-2099",0
WmXljaCu8zmVk46EmPKxCQ,"Pendleton Woolen Mills Products Store","Pendleton Woolen Mills Products Store - CLOSED - The Loop - Chicago, IL",2,5,"Shopping, Fashion, METADATA","120 S Wabash Ave Chicago, IL 60603 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 372-1699",0
wN0qoT6RqL0IUxMf_318rA,"Pita Express","Pita Express - The Loop - Chicago, IL",50,4,"Restaurants, Mediterranean, METADATA","100 W Randolph St (between Beaubien Ct & Michigan Ave) Chicago, IL 60601 Neighborhood: The Loop",,Yes,Yes,,Casual,Yes,$,No,No,Yes,No,No,No,Lunch,No,,,No,Yes,Yes,,"(312) 422-0422",15
wNFU48QjD28TfHTPRiUQag,"Mud Wars","Mud Wars - Near Southside - Chicago, IL",75,1,"Arts & Entertainment, Festivals, METADATA","1300 S Lynn White Dr Chicago, IL 60605 Neighborhood: Near Southside",,No,,,,,,,,,,,,,,,,,,,http://mudwars.org/,,0
wOMGsjOlA16LrZsjaeUaMw,Subway,"Subway - The Loop - Chicago, IL",4,4,"Restaurants, Sandwiches, METADATA","185 N Wabash Ave Chicago, IL 60601 Neighborhood: The Loop",,No,Yes,,Casual,Yes,$,No,No,Yes,No,No,No,,No,Quiet,,No,Yes,No,,"(312) 578-1190",4
Wp0kUoHrB2tPqMogVHg8-Q,"Dunkin' Donuts","Dunkin' Donuts - The Loop - Chicago, IL",12,4,"Restaurants, Food, Donuts, METADATA","201 W Madison St (between Franklin St & Wells St) Chicago, IL 60606 Neighborhood: The Loop",,,Yes,,,,$,,,Yes,,,,,,,,,,Yes,http://www.dunkindonuts.com,"(312) 857-1000",10
wpcfU55I5IQr8mj62qow8Q,"Solo 1530","Solo 1530 - CLOSED - Near Southside - Chicago, IL",10,2,"Restaurants, American (Traditional), METADATA","1530 S. State Street Chicago, IL 60606 Neighborhood: Near Southside",,No,Yes,,Casual,No,$$$,No,No,No,Yes,No,,,,,,,,,,"(312) 567-9840",1
wPF6nl0QmhbTVmqaWoh0bg,"South Water Kitchen","South Water Kitchen - The Loop - Chicago, IL",197,4,"Restaurants, American (Traditional), American (New), METADATA","225 N Wabash Ave Chicago, IL 60601 Neighborhood: The Loop","Mon-Fri 6:30 am - 11 pm Sat-Sun 7 am - 11 pm",No,Yes,Valet,Casual,Yes,$$,Yes,No,Yes,Yes,Yes,,"Lunch, Dinner","Full Bar",Average,,Yes,Yes,Yes,http://www.southwaterkitchen.com,"(312) 236-9300",29
wpJlmJzn8D5uyvdUUeoh5Q,"Bob Barrett Massage","Bob Barrett Massage - The Loop - Chicago, IL",2,5,"Beauty and Spas, Massage, METADATA","400 E Randolph St Ste 740 (at Field Blvd) Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.bobbarrettmassage.com,"(312) 560-4689",2
WpKYEjDCxWd9eaSz-1KfJQ,FYE,"FYE - The Loop - Chicago, IL",18,4,"Shopping, Books, Mags, Music and Video, Music & DVDs, METADATA","26 E Randolph St (between State St & Wabash Ave) Chicago, IL 60601 Neighborhood: The Loop","Mon-Fri 8:30 am - 8 pm Sat 10 am - 6 pm Sun 11 am - 6 pm",,Yes,Garage,,,$$,,,,,,,,,,,,,Yes,,"(312) 606-0899",3
wq3LOIniudXC8m5ovKFVkQ,"French Pastry School","French Pastry School - The Loop - Chicago, IL",17,4,"Education, Specialty Schools, Cooking Schools, METADATA","226 W Jackson Blvd Ste 106 (between Franklin St & Wells St) Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.frenchpastryschool.com/,"(312) 726-2419",0
WqBQB68NcMAujtvg1BRlYA,Cavanaugh's,"Cavanaugh's - The Loop - Chicago, IL",40,4,"Restaurants, Nightlife, Bars, Pubs, METADATA","53 W Jackson Blvd (at S Dearborn St) Chicago, IL 60604 Neighborhood: The Loop","Mon-Fri 11 am - 10 pm",No,Yes,,Casual,Yes,$$,No,No,Yes,Yes,No,,Lunch,"Full Bar",Average,,Yes,,Yes,http://www.cavanaughschicago.com,"(312) 939-3125",4
WRdHnwIC-OG7lp1bdnEHfg,Rosexpressions,"Rosexpressions - Chicago, IL",6,4,"Shopping, Flowers & Gifts, Florists, METADATA","233 S Wacker Drive Lower Level 1 (between Adams St & Wells St) Chicago, IL 60606","Mon-Fri 8:30 am - 5 pm",,Yes,,,,$$,,,,,,,,,,,,,Yes,http://www.rosexpressions.com,"(312) 575-8660",2
wRIOJrdyfRxruoh18PEaGg,"The Leaping Wall","The Leaping Wall - South Loop - Chicago, IL",1,5,"Public Services & Government, Landmarks & Historical Buildings, METADATA","S. Wabash Ave & 11th St Chicago, IL 60605 Neighborhood: South Loop",,,,,,,,,,,,,,,,,,,,,,,0
WRSA4E2sYW46nYDkdfxFEQ,"Guy L Bibbs, DDS","Guy L Bibbs, DDS - The Loop - Chicago, IL",3,4,"Health and Medical, Dentists, Orthodontists, METADATA","30 N Michigan Ave Ste 1400 Chicago, IL 60602 Neighborhood: The Loop","Tue-Fri 7:30 am - 5:30 pm Sat 7:30 am - 2 pm",,,,,,,,,,,,,,,,,,,,http://www.parksideorthocare.com,"(312) 346-2575",34
wRuSNufHIzHqO2Jsg7ERzA,"Galyinrose Hair Salon","Galyinrose Hair Salon - Chicago, IL",2,4,"Beauty and Spas, Hair Salons, METADATA","25 E Washington St Lower Level (between State St & Holden Ct) Chicago, IL 60602","Tue 8 am - 5 pm Wed-Fri 8 am - 6 pm Sat 7 am - 2 pm",,Yes,,,,,,,,,,,,,,,,,,http://www.galyinrosehairsalon.com,"(312) 853-1105",6
WrYFJZi2oM5wq--JmnQETA,"The Iceman Cometh","The Iceman Cometh - The Loop - Chicago, IL",1,4,"Arts & Entertainment, Performing Arts, METADATA","170 N Dearborn St (between Lake St & Couch Pl) Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.goodmantheatre.org,"(312) 443-3800",0
Wswkz8AO81f-Mr-fobL6bg,"Sue's Hallmark","Sue's Hallmark - The Loop - Chicago, IL",2,3,"Event Planning & Services, Cards & Stationery, Shopping, Arts & Crafts, Flowers & Gifts, METADATA","125 S Clark Street Chicago, IL 60603 Neighborhood: The Loop",,,Yes,,,,$$,,,,,,,,,,,,,,,"(312) 739-0831",0
WT00rayjoQYLHqEiG0xpMQ,"Burrito Beach","Burrito Beach - The Loop - Chicago, IL",29,3,"Restaurants, Fast Food, Mexican, METADATA","233 N Michigan Ave (between Lake St & Wacker Pl) Chicago, IL 60601 Neighborhood: The Loop","Mon-Fri 7 am - 4:30 pm Sun 10 am - 3 pm",Yes,Yes,Garage,Casual,No,$,No,No,Yes,No,No,,Lunch,No,Quiet,Casual,No,,Yes,http://www.burritobeach.com/,"(312) 861-1986",3
WtePvxAdu3-PJxWiUYEaKw,"Magellan Development Group","Magellan Development Group - The Loop - Chicago, IL",1,1,"Home Services, Real Estate, Property Management, Apartments, METADATA","225 N Columbus Dr Ste 100 (between Lower South Water & Water St) Chicago, IL 60601 Neighborhood: The Loop","Mon-Fri 8:30 am - 5 pm",,,,,,,,,,,,,,,,,,,,http://www.magellandevelopment.com,"(312) 642-8869",25
wTGj-0PpMSwd2kNMJSuEMQ,"Jersey Boys","Jersey Boys - The Loop - Chicago, IL",59,5,"Arts & Entertainment, Performing Arts, METADATA","Bank of America Theater 18 W Monroe Chicago, IL 60603",,No,,,,,,,,,,,,,,,,,,,http://www.JerseyBoysChicago.com,"(312) 902-1400",8
wtx3v6uLip1a0hF9N_scBg,"Dairy Queen Grill & Chill Restraunt","Dairy Queen Grill & Chill Restraunt - The Loop - Chicago, IL",28,4,"Food, Ice Cream & Frozen Yogurt, Restaurants, Fast Food, METADATA","436 S Wabash Ave (between Van Buren St & Congress Pky) Chicago, IL 60605 Neighborhood: The Loop",,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,,Yes,No,,,Average,,Yes,,Yes,http://www.dairyqueen.com,"(312) 753-5456",9
WV3jZ0MFmLW39Iwejj1dWg,"Jaffa Bakery","Jaffa Bakery - The Loop - Chicago, IL",16,4,"Food, Bakeries, Restaurants, Middle Eastern, METADATA","201 N Clark St (between Lake St & Haddock Pl) Chicago, IL 60601 Neighborhood: The Loop",,,Yes,,Casual,No,$,No,No,Yes,No,No,,,,,,,,,,"(312) 977-1011",3
WVPNeCOOkBQxUf3IwnYvdw,"Styling Studio","Styling Studio - Near Southside - Chicago, IL",14,5,"Beauty and Spas, Hair Salons, METADATA","1518 S Wabash Ave (at 14th Pl) Chicago, IL 60605 Neighborhood: Near Southside","Tue-Fri 11 am - 7 pm Sat 10 am - 6 pm",,Yes,Street,,,$$,,,,,,,,,,,,,No,http://www.stylingstudio.net/indexâ€¦,"(312) 427-8888",9
wWe-Yw_vuRzPNjZeA8_qig,"Salad Spinners","Salad Spinners - CLOSED - The Loop - Chicago, IL",26,4,"Restaurants, Fast Food, METADATA","Aon Center 200 E Randolph St Chicago, IL 60602",,Yes,Yes,,Casual,Yes,$,No,Yes,Yes,No,No,,Lunch,,,,,,Yes,http://www.saladspinners.com,"(312) 861-1740",3
wWMfNg6RZsaJ8oNkv7Kr5A,"Addison Search","Addison Search - Near West Side - Chicago, IL",15,3,"Professional Services, Employment Agencies, METADATA","222 S Riverside Plaza Chicago, IL 60601 Neighborhood: Near West Side","Mon-Fri 8 am - 5 pm",,,,,,,,,,,,,,,,,,,,http://www.addisonsearch.com,"(312) 424-0300",3
wx6Ji61w71sYCx5ffcOvyg,"Lieberman Management Services","Lieberman Management Services - The Loop - Chicago, IL",10,2,"Home Services, Real Estate, Property Management, METADATA","230 W Monroe Ste 1550 Chicago, IL 60606 Serving Chicago and surrounding area Neighborhood: The Loop","Mon-Sat 9 am - 5 pm",,Yes,,,,,,,,,,,,,,,,,,http://www.liebermanmanagement.com,"(312) 202-9300",8
WxJcZyA9hNwAqXc0XxTPNg,"316 Club","316 Club - The Loop - Chicago, IL",11,4,"Beauty and Spas, Barbers, Hair Salons, Men's Hair Salons, METADATA","175 W Jackson Blvd (at Michigan Ave) Chicago, IL 60604 Neighborhood: The Loop","Mon-Fri 9 am - 7 pm Sat 10 am - 3 pm",No,,,,,,,,,,,,,,,,,,,http://www.316barberspa.com,"(312) 880-0316",9
